IDP_WAREHOUSE_ID,IDP_AUDIT_ID,IDP_EFFECTIVE_DATE,IDP_END_DATE,IDP_DELETE_DATE,CONT_ID,MARITAL_ST_TP_CD,BIRTHPLACE_TP_CD,CITIZENSHIP_TP_CD,HIGHEST_EDU_TP_CD,AGE_VER_DOC_TP_CD,GENDER_TP_CODE,BIRTH_DT,DECEASED_DT,CHILDREN_CT,DISAB_START_DT,DISAB_END_DT,USER_IND,LAST_UPDATE_DT,LAST_UPDATE_USER,LAST_UPDATE_TX_ID,X_DECEASED_IND,X_OCCUPATION_TP_CD,X_COMPANY_TP_CD,X_EMPL_TP_CD,X_SEC_CITIZENSHIP_TP_CD,X_CITIZENSHIP_LAST_UPD_DT,X_IMPT_FMLY_NAME,X_US_ALIEN_RES_IND,X_CHILDREN_CT_CAPTURED_DT,X_RESIDENCY_TP_CD,X_SRC_SYS_LAST_UPD_DT,X_SRC_SYS_LAST_UPD_USER,X_SRC_SYS_LAST_UPD_TRANSIT,X_SRC_SYS_LAST_UPD_USER_NAME,X_INCOME_STABILITY_TP_CD
1717195699401,8985136,1996-07-04 19:06:36,2013-03-22 07:30:07,,5877516089,131865,,150123,150124,,2,1934-09-13,,2,,,N,2013-02-12 18:35:42,batchsys,539283141693899626,N,348820,,503,,2024-12-04 06:58:57,,N,2011-09-04 03:09:50,701,2013-02-12 18:35:42,batchsys,6522,,170002
4577696994221,9237879,2013-03-22 07:30:07,,,5877516089,131866,,150123,150124,,2,1934-09-13,,2,,,N,2022-09-24 20:39:58,cusadmin,393501928211324678,N,348820,,503,,,,N,2013-09-02 10:14:17,701,2022-09-24 20:39:58,migr8,4245,Deborah Williams,170001
3708217325882,8972477,2018-11-28 19:42:53,,,6931873045,131865,,,,160003,1,1987-02-10,,0,,,N,2021-04-04 11:07:13,cusadmin,136858595162660385,N,348829,,501,,2024-03-10 00:21:34,,N,,701,2021-04-04 11:07:13,cusadmin,9207,Eric Blackburn,170002
6070176159315,4866716,2004-02-24 03:27:30,,,6964194151,131867,11001,150123,150123,,1,1986-06-17,,0,,,N,2011-03-26 02:37:33,batchsys,678902024158634377,N,348827,623,501,,,,N,,701,2011-03-26 02:37:33,MECH,1975,,170002
2746914844275,3969666,2019-11-20 11:04:10,,,8963628330,131865,11008,150124,150123,,2,2002-12-28,,0,,,N,2024-12-02 07:46:17,cusadmin,416286914075772147,N,348837,,501,,,,N,,701,2024-12-02 07:46:17,batchsys,4232,,170002
2190421910089,9159869,2002-04-27 00:27:43,,,6375527836,131867,,150123,150123,,1,1966-10-07,,0,,,N,2013-05-05 22:46:53,cusadmin,494095490261882661,N,348835,,501,,,,N,,701,2013-05-05 22:46:53,cusadmin,7774,,
9900461870596,8880261,2023-01-26 03:32:36,2025-12-30 14:21:04,,9469667532,131865,11004,,150123,160003,2,1988-09-18,,1,,,N,2026-04-07 03:27:51,cusadmin,241678917481678448,N,348826,651,501,,2026-06-25 07:36:02,,N,2023-04-18 07:51:22,702,2026-04-07 03:27:51,svc_mdm,5076,,170002
7211625876718,1240092,2025-12-30 14:21:04,,,9469667532,131865,,150123,150123,,2,1988-09-18,,1,2025-06-21,2026-03-26,N,2026-04-06 17:19:05,batchsys,496964498644488526,N,348826,,501,,,,N,2026-02-24 23:40:22,701,2026-04-06 17:19:05,cusadmin,6322,Heather Ellis,
7934800387580,8088909,2010-02-03 19:51:30,,,5909424811,131866,,150123,150123,,1,1964-05-04,,3,,,N,2014-04-07 08:06:43,batchsys,249469752464631228,N,348828,,501,,,,N,2015-01-21 09:26:33,702,2014-04-07 08:06:43,cusadmin,6135,Sonya Jackson,170003
6751448872269,7166452,1996-01-25 06:23:16,2018-03-15 06:48:52,,9526672845,131866,,150123,150123,,2,1972-02-11,,2,,,N,2006-08-28 06:11:39,batchsys,879244289628106818,N,348829,,501,,,,N,2014-04-13 12:28:54,702,2006-08-28 06:11:39,MECH,4081,,170003
8844361085749,5433250,2018-03-15 06:48:52,,,9526672845,131866,11003,,150123,,2,1972-02-11,,2,,,N,2020-03-25 18:39:51,batchsys,514187320243487623,N,348829,,501,,,,N,2024-11-18 01:54:12,701,2020-03-25 18:39:51,MECH,4310,,
1830553941752,3747631,2013-05-22 06:50:56,,,5428796365,131866,11006,150124,150122,,2,1960-11-17,,1,,,N,2016-03-27 15:07:57,cusadmin,249237086967981529,N,348824,,503,,2026-03-19 19:03:35,,N,2023-06-22 19:15:32,701,2016-03-27 15:07:57,cusadmin,4740,Ethan Frey,170003
5319606560849,8332457,2002-02-26 20:56:56,2013-10-26 14:24:13,,9423358402,131866,,150123,150122,160003,2,1970-06-27,,3,,,N,2015-01-14 18:12:38,svc_mdm,317001780778119553,N,348820,635,502,,,,N,2011-01-01 04:27:59,702,2015-01-14 18:12:38,cusadmin,8629,Jacob Duran,
7485839663697,4224337,2013-10-26 14:24:13,,,9423358402,131866,,150123,150122,,2,1970-06-27,,3,2021-07-13,,N,2025-02-19 04:14:25,batchsys,626302357951464164,N,348820,687,502,,,,N,2015-09-04 20:51:49,701,2025-02-19 04:14:25,batchsys,6763,,170002
4287295740479,2467863,2012-12-16 05:00:54,2021-07-19 22:34:50,,9823860212,131865,,,150122,,2,1982-02-07,,1,,,N,2017-09-05 04:55:38,cusadmin,224405424711808245,N,348824,694,501,,,,N,2025-05-25 01:00:26,701,2017-09-05 04:55:38,batchsys,1474,Cindy Cannon,
6757627613615,5592987,2021-07-19 22:34:50,,,9823860212,131866,,150123,150122,,2,1982-02-07,,1,,,N,2022-08-28 10:23:37,MECH,866096202427096510,N,348824,,501,,,,N,2024-07-14 09:31:10,701,2022-08-28 10:23:37,batchsys,5010,Dawn Nixon,
5797826734611,5431087,2003-02-18 17:10:43,,,8367953712,131868,11009,150123,150123,,2,1966-10-01,,2,,,N,2020-03-28 05:46:25,MECH,454918896680692599,N,348824,,501,,2007-06-17 20:11:09,,N,2017-02-02 12:35:24,701,2020-03-28 05:46:25,batchsys,6689,,170001
6802489301443,2343392,2025-02-15 23:06:50,2026-03-25 21:31:27,,2791448760,131865,11003,150123,150124,,1,1967-02-08,,1,,,N,2025-09-10 00:52:30,migr8,849086977795791520,N,348829,,501,,2025-03-04 01:23:22,,N,2026-02-09 18:10:22,702,2025-09-10 00:52:30,batchsys,7940,Ms. Kelly Holder,
7816053548522,8030341,2026-03-25 21:31:27,,,2791448760,131865,,,150124,,1,1967-02-08,,1,,,N,2026-05-13 23:10:06,cusadmin,675311121613311887,N,348829,,501,,2026-06-19 15:54:02,,N,2026-05-03 22:38:55,701,2026-05-13 23:10:06,cusadmin,7663,Eric Walker,
8192282812180,3012769,1997-04-19 18:52:04,,,6443421022,131866,,150123,150122,,1,1971-04-16,,1,,,N,2014-05-25 15:59:57,MECH,292674827923298317,N,348839,669,501,,,,N,2003-02-07 08:25:34,701,2014-05-25 15:59:57,svc_mdm,4199,Alison Short,170003
7217129869280,6173540,2013-10-27 05:11:37,,,4523629735,131867,11002,150123,150122,160001,1,1982-03-15,,2,,,N,2023-12-29 13:37:11,migr8,361644860753659464,N,348824,,501,,,,N,2017-05-03 16:37:43,701,2023-12-29 13:37:11,cusadmin,5397,,170002
3325933282030,8415313,2005-08-04 12:39:19,,,5855503089,131866,,,150124,,2,1984-07-28,,4,,,N,2013-10-16 06:27:37,MECH,806781274428447329,N,348837,,502,,2017-05-14 04:51:34,,N,2015-04-11 21:33:36,701,2013-10-16 06:27:37,migr8,3822,Tammy Moore,
2072987300684,5182891,2006-12-31 02:57:21,,,6622680140,131866,,150123,150122,,1,1977-02-27,,4,,,N,2023-11-25 14:49:47,migr8,266118759687344346,N,348829,,503,,2024-12-19 16:52:51,,N,2020-07-04 16:28:53,701,2023-11-25 14:49:47,migr8,9550,,170001
5970376364429,8165905,2004-10-30 21:21:46,,,9759940516,131866,,150123,150122,,2,1978-09-17,,1,,,N,2018-11-03 23:00:06,migr8,215421153929395829,N,348837,,501,,,,N,2007-10-12 17:46:26,701,2018-11-03 23:00:06,cusadmin,3285,Kevin Hall,170002
7308009362891,2913262,2024-03-24 14:01:56,,,3411701870,131865,11009,150123,150122,160003,2,2003-02-12,,0,,,N,2026-02-28 05:25:39,migr8,598616866893517377,N,348836,,501,,2024-07-20 11:58:50,,N,,701,2026-02-28 05:25:39,MECH,3241,,
9884850518783,2570253,2023-03-06 02:43:19,,,4355879243,131866,,150123,150125,,2,1966-07-06,,1,,,N,2025-10-16 00:21:58,batchsys,637989397017107787,N,348820,644,503,,2023-07-26 06:24:04,,N,2023-12-01 14:24:24,701,2025-10-16 00:21:58,batchsys,2969,Morgan Cummings,170001
8588504556325,6173660,1998-02-24 12:19:35,,,8500263844,131866,11003,150123,150124,160003,2,1963-06-05,,0,,,N,2010-02-11 22:46:14,batchsys,861454124460961226,N,348835,,501,,,,N,,701,2010-02-11 22:46:14,MECH,6795,,170002
1902896298232,2720139,2012-09-02 23:22:59,,,4143743374,131867,,150123,150125,,2,1995-07-11,,2,,,N,2014-02-28 08:47:25,MECH,760227710449577584,N,348828,,503,,,,N,2016-09-08 19:38:46,701,2014-02-28 08:47:25,svc_mdm,1275,Laura Velez,
3429086580047,2751618,2017-12-27 12:03:21,,,1951368661,131868,11004,150124,150124,,1,1957-11-12,,1,,,N,2025-11-24 20:20:19,batchsys,804187218324911717,N,348823,,503,,2023-05-11 08:48:41,,N,2020-03-12 18:31:39,701,2025-11-24 20:20:19,cusadmin,7542,,
5395379018065,3612179,1996-04-02 10:50:21,2017-03-14 08:19:01,,4538019547,131866,11004,150123,150124,160003,2,1969-02-13,,2,,,N,2011-04-04 02:40:15,cusadmin,365649261818223814,N,348832,,501,,,,N,1999-07-15 11:00:17,701,2011-04-04 02:40:15,batchsys,6909,,170002
5900526490343,3524047,2017-03-14 08:19:01,,,4538019547,131866,,150123,150124,,2,1969-02-13,,2,,,N,2022-11-10 15:24:51,batchsys,459167101671686984,N,348832,,501,,2021-08-10 18:21:56,,Y,2022-05-25 05:04:56,701,2022-11-10 15:24:51,MECH,6290,Hannah Montoya,
9549392267644,7433853,2017-07-29 22:56:33,,,5595923665,131865,11003,,,,2,1969-02-12,,0,,,N,2024-12-24 22:05:58,MECH,612267846464212046,N,348835,,501,,,,N,,701,2024-12-24 22:05:58,MECH,9137,Sean Kane,
1063096435715,1911529,2004-01-17 14:48:38,2016-07-15 18:07:00,,9109077662,131865,,150124,150123,,2,1982-09-23,,2,,,N,2022-01-07 08:42:14,svc_mdm,286968055330723975,N,348829,,502,,2019-02-14 07:38:31,,N,2005-12-01 03:17:04,702,2022-01-07 08:42:14,batchsys,8353,Matthew Guzman,
5843999707179,4108950,2016-07-15 18:07:00,,,9109077662,131866,11004,150123,150123,,2,1982-09-23,,2,,,N,2016-10-16 02:54:57,svc_mdm,616550768519431906,N,348829,,502,,2020-06-18 07:01:05,,N,2022-12-28 09:41:19,702,2016-10-16 02:54:57,cusadmin,1046,,170002
7985112397990,5303885,1999-11-23 16:32:22,,,7508445346,131866,11003,150123,150123,160002,1,1980-07-10,,1,,,N,2025-07-08 21:13:20,MECH,957523523768617735,N,348828,,501,,2025-04-02 02:09:13,,Y,2016-06-30 18:34:24,701,2025-07-08 21:13:20,batchsys,2438,,170002
3230905433272,2128855,2018-04-05 13:06:39,,,8427793415,131868,11001,150123,150124,,1,1962-08-16,,2,,,N,2025-03-01 05:33:56,cusadmin,847081485623055947,N,348826,678,501,,,,N,2022-04-11 19:06:56,701,2025-03-01 05:33:56,cusadmin,1347,Jonathan Walker,170001
8031340209938,4895248,2004-08-28 19:50:05,,,6902330568,131865,11007,150123,150123,,2,1979-05-18,,3,,,N,2016-05-09 00:23:26,cusadmin,167318280781534417,N,348823,,501,,,,N,2009-10-08 23:43:38,701,2016-05-09 00:23:26,cusadmin,9099,Nicholas Long,
3523513476345,8550968,1996-08-24 23:17:21,2020-04-15 07:36:31,,2376533240,131865,,150123,,,1,1973-12-25,,1,,,N,2003-01-07 21:48:08,cusadmin,715736099743281376,N,348830,,502,,,,N,2014-02-24 09:34:48,701,2003-01-07 21:48:08,cusadmin,7574,Kurt Wagner,
4375118931484,2033947,2020-04-15 07:36:31,,,2376533240,131866,,150123,,160002,1,1973-12-25,,1,,,N,2026-04-26 20:22:02,migr8,926978570575442864,N,348830,,502,,,,N,2020-05-12 03:51:14,701,2026-04-26 20:22:02,cusadmin,6315,,170003
2058784107633,1012595,2023-01-15 05:39:58,,,5033065680,131866,11004,150123,,,2,1977-09-16,,4,,,N,2024-04-12 06:43:50,MECH,576880657656847065,N,348837,,501,,2024-01-14 02:25:30,,N,2026-04-02 03:17:50,701,2024-04-12 06:43:50,batchsys,2246,,170001
2295779145988,9489224,2004-03-30 15:45:19,,,7962847971,131867,,150123,,,1,1970-06-13,,0,,,N,2004-10-26 16:15:54,migr8,311370468013347856,N,348830,,501,,,,N,,702,2004-10-26 16:15:54,cusadmin,6525,James Miller,
2182658348206,2640270,2016-10-07 18:40:32,,,6060047991,131866,,,150123,,2,1989-05-08,,3,,,N,2025-05-15 05:33:43,svc_mdm,151627013153991038,N,348824,,501,,,,N,2021-03-11 15:48:48,701,2025-05-15 05:33:43,batchsys,7602,,170001
6450240448046,3163256,2005-03-29 01:32:10,,,6954722813,131868,,150123,150124,160003,1,1961-07-01,,1,,,N,2022-12-08 14:57:17,MECH,964122146836565747,N,348827,,503,,,,N,2013-06-01 23:26:39,702,2022-12-08 14:57:17,cusadmin,5013,,
6842581682123,1956158,2019-02-03 06:19:22,,,4311305470,131866,,150123,150123,,2,1985-05-19,,2,,,N,2025-06-19 08:05:04,cusadmin,565699815251636058,N,348839,,502,,,,N,2023-04-08 01:21:08,702,2025-06-19 08:05:04,svc_mdm,3731,,170002
6873001275415,6272452,2013-10-01 01:37:45,,,2411334120,131867,11004,150124,150123,160002,2,1989-12-23,,0,,,N,2024-07-05 10:21:14,migr8,644455639951407732,N,348822,649,501,,2022-01-17 17:30:26,,N,,701,2024-07-05 10:21:14,batchsys,7073,,
8229397263364,1955979,2024-11-07 06:39:10,,,8843610898,131865,,150123,150124,,2,2008-06-04,,0,,,N,2026-01-07 16:39:22,cusadmin,933390604938466759,N,348824,,501,,,,N,,701,2026-01-07 16:39:22,cusadmin,6143,Erica Glass,
2147073030981,1778722,2020-02-18 05:47:37,2024-02-08 05:07:59,,3001267926,131865,,150123,150122,160001,2,1998-01-12,,0,,,N,2023-08-10 12:14:24,cusadmin,411083361373980702,N,348833,,504,,,,N,,701,2023-08-10 12:14:24,cusadmin,8979,,
6564754162897,7905557,2024-02-08 05:07:59,,,3001267926,131865,11009,150123,150122,,2,1998-01-12,,0,,,N,2026-06-01 04:01:26,MECH,340605546641229920,N,348833,,504,,,,N,,701,2026-06-01 04:01:26,MECH,6655,Frank Wheeler,
1115953692257,7083988,2010-12-18 00:51:49,,,3342851700,131866,11001,,,,2,1976-10-25,,0,,,N,2017-09-18 04:52:31,cusadmin,812627338405765839,N,348820,,501,,,,N,,701,2017-09-18 04:52:31,MECH,6831,Eric Huerta,
4812515867511,4903786,2013-02-17 18:26:02,,,6372646349,131866,,150123,150122,,1,1988-01-16,,3,,,N,2016-12-29 04:40:27,migr8,486272452705137269,N,348821,,501,,,,N,2013-07-02 20:20:03,701,2016-12-29 04:40:27,batchsys,7228,,170001
9952665036381,4703059,2018-11-13 18:19:14,,,3216117184,131866,,150124,150122,160002,1,1979-06-21,,2,,,N,2021-06-09 01:15:15,batchsys,562251407344078971,N,348828,,501,,,,N,2025-05-18 08:04:17,702,2021-06-09 01:15:15,cusadmin,9473,,
3412411631358,2878189,1996-05-02 19:03:48,2022-09-21 06:35:59,,2015933978,131865,,150123,150122,,2,1978-07-10,,1,,,N,2003-12-08 03:20:44,MECH,750826985935153282,N,348824,,501,,2006-02-19 03:35:52,,N,2025-07-24 00:08:50,701,2003-12-08 03:20:44,svc_mdm,2009,,170003
5953108900074,7340675,2022-09-21 06:35:59,,,2015933978,131865,,150123,150122,160002,2,1978-07-10,,1,,,N,2023-06-17 02:11:34,MECH,248820576303134301,N,348824,,501,150124,2024-10-07 00:27:13,,N,2022-12-08 08:39:22,701,2023-06-17 02:11:34,batchsys,8027,,170002
1908405543427,2916368,1997-02-21 13:44:14,2003-04-15 09:02:42,,7441068783,131865,,150123,150122,,1,1967-07-04,,0,,,N,2001-03-11 11:01:29,MECH,229690289425814004,N,348834,682,501,,2019-11-24 21:38:51,,N,,701,2001-03-11 11:01:29,cusadmin,6010,Tammy Melton,170001
2283802989385,3899643,2003-04-15 09:02:42,,,7441068783,131865,,150123,150122,160002,1,1967-07-04,,0,,,N,2016-04-02 01:59:41,cusadmin,887359560225283791,N,348834,,501,,,,N,,701,2016-04-02 01:59:41,batchsys,9566,,
3832554512272,4697179,2015-04-20 05:09:01,2020-12-15 12:48:52,,5779051003,131865,,150123,150124,,2,1989-06-23,,4,,,N,2024-10-23 05:42:48,batchsys,306311783202091635,N,348835,,501,,,,N,2025-05-15 23:42:16,701,2024-10-23 05:42:48,cusadmin,8059,,170003
3923387092570,2268656,2020-12-15 12:48:52,,,5779051003,131866,11007,150123,150124,,2,1989-06-23,,4,,,N,2024-09-18 14:42:22,cusadmin,457493737547881341,N,348835,,501,150124,,,N,2025-02-08 19:11:51,701,2024-09-18 14:42:22,batchsys,3998,Joshua Harris,170001
8280508526354,8143527,2006-04-06 07:34:38,2017-05-26 04:43:10,,1914538986,131865,11001,150123,150123,160001,1,1987-03-24,,1,,,N,2010-06-04 16:10:30,cusadmin,567105662853485521,N,348823,,501,,2006-10-03 03:45:51,,Y,2026-04-28 20:12:49,701,2010-06-04 16:10:30,cusadmin,2813,Deanna Webb,
8478349171847,3547162,2017-05-26 04:43:10,,,1914538986,131866,,,150123,,1,1987-03-24,,1,,,N,2026-06-21 09:27:49,cusadmin,830689121443455953,N,348823,,501,,,,N,2020-08-08 02:36:31,701,2026-06-21 09:27:49,MECH,5684,,
3884925407825,6207073,1998-04-29 11:56:40,,,3136019632,131866,11001,150123,150125,,2,1962-02-16,,4,,,N,2005-05-19 16:18:52,batchsys,887668844879761006,N,348828,634,501,,,,N,1999-03-10 21:12:58,701,2005-05-19 16:18:52,cusadmin,9505,,
6076226315595,3658327,2015-05-24 03:15:25,,,6402350331,131866,,150123,150122,,2,1953-03-18,,4,,,N,2025-05-04 20:44:02,cusadmin,877390595238285183,N,348826,,503,,,,N,2025-07-30 02:51:24,701,2025-05-04 20:44:02,migr8,2970,Christopher Campbell,
6065299931994,6474779,2024-02-23 20:32:38,,,4510987412,131865,11004,150123,150124,,2,1979-01-21,,1,,,N,2024-05-01 17:53:48,cusadmin,241945213450131681,N,348831,,501,,,,N,2025-08-30 11:08:08,701,2024-05-01 17:53:48,cusadmin,8675,,
8565852000020,2863315,2002-04-17 09:01:59,,,4631681280,131866,11002,150123,150124,160001,2,1979-04-06,,2,,,N,2023-04-13 10:26:14,cusadmin,609695808131154124,N,348836,,501,,,,N,2016-03-23 20:34:36,701,2023-04-13 10:26:14,cusadmin,1770,Alejandra Price,
7469395584016,5057317,2021-11-16 02:25:05,,,6708890792,131866,11005,150123,150122,160003,2,1971-10-09,,0,,,N,2025-02-20 00:45:55,batchsys,740850218722558216,N,348823,,501,,2025-01-31 00:15:02,,N,,701,2025-02-20 00:45:55,batchsys,4163,,
5537895639726,3782464,2007-12-19 21:05:41,,,6585799452,131867,,150123,150122,,1,1969-09-07,,0,,,N,2017-04-21 17:50:43,cusadmin,290786433523791840,N,348836,,501,,2017-04-08 03:39:02,,N,,701,2017-04-21 17:50:43,batchsys,9664,,
7225696458608,6827183,2013-04-21 12:03:52,2024-12-23 13:09:30,,7738583299,131865,,150123,150123,,1,1988-11-21,,0,,,N,2023-10-16 14:32:52,batchsys,688457435330046869,N,348837,,501,,,,N,,701,2023-10-16 14:32:52,batchsys,5449,,
8184540442328,6064056,2024-12-23 13:09:30,,,7738583299,131866,,150123,150123,,1,1988-11-21,,0,,,N,2025-02-10 18:57:39,cusadmin,796082590862819535,N,348837,,501,,,,N,,702,2025-02-10 18:57:39,cusadmin,4484,,
1549698201170,4967922,2001-04-23 12:55:44,,,5176806739,131865,,,150124,,1,1977-02-25,,0,,,N,2002-03-20 03:24:20,svc_mdm,631144691199783283,N,348836,,501,,,,N,,701,2002-03-20 03:24:20,cusadmin,8270,Kim Lopez,170001
6428610775293,8655884,2020-08-23 04:20:33,2025-05-29 06:27:17,,6465996601,131865,11003,,150122,160003,1,1998-07-26,,0,,,N,2022-01-07 20:02:56,cusadmin,601669680720116983,N,348820,625,501,,,,N,,701,2022-01-07 20:02:56,MECH,3873,,170003
3022615588975,4752062,2025-05-29 06:27:17,,,6465996601,131866,11004,150123,150122,160002,1,1998-07-26,,0,,,N,2026-02-24 06:52:14,svc_mdm,505069742643090599,N,348820,686,501,150124,,,N,,701,2026-02-24 06:52:14,batchsys,4965,David Moreno,170003
6949829086235,1682470,2013-02-03 11:56:29,2021-11-17 02:26:39,,8713096025,131867,11008,150123,150124,,2,1971-06-03,,3,,,N,2019-04-09 09:59:12,cusadmin,763638265733752194,N,348830,,504,,,,N,2020-10-29 22:56:27,701,2019-04-09 09:59:12,svc_mdm,9744,James Moore,
2869574553587,4143253,2021-11-17 02:26:39,,,8713096025,131867,,150123,150124,,2,1971-06-03,,3,,,N,2022-04-17 02:40:54,migr8,884380461744054118,N,348830,,504,150124,,,N,2024-08-17 19:08:27,701,2022-04-17 02:40:54,cusadmin,6126,Harold Garrett,
4583674944999,1610598,2021-10-20 12:06:35,,,2138829477,131866,11009,150123,,,2,1998-04-17,,1,,,N,2023-08-29 10:38:54,svc_mdm,595707474619153414,N,348829,,501,150124,,,N,2025-11-29 00:39:07,701,2023-08-29 10:38:54,cusadmin,3955,,170001
4141802885235,8439750,2002-02-05 17:29:00,2023-04-03 21:03:08,,4820481016,131865,,150123,,,1,1956-11-04,,0,,,N,2025-04-07 02:16:21,cusadmin,457558293112731230,N,348820,,503,,,,N,,701,2025-04-07 02:16:21,cusadmin,3888,,
3247639222556,8883936,2023-04-03 21:03:08,,,4820481016,131865,,150123,,160002,1,1956-11-04,,0,,,N,2023-08-13 13:51:00,batchsys,460188170721691032,N,348820,,503,,,,N,,701,2023-08-13 13:51:00,MECH,8180,Robin Johnson,
8158144602288,3724283,2012-05-16 12:45:02,2025-01-02 23:32:40,,7561636492,131868,,150123,150124,160002,2,1951-02-11,,1,,,N,2024-04-08 02:07:36,cusadmin,827035448458952430,N,348831,606,503,,2019-05-02 01:08:45,,N,2021-03-24 07:13:28,701,2024-04-08 02:07:36,batchsys,4948,,
7871786282131,7023869,2025-01-02 23:32:40,,,7561636492,131868,,,150124,,2,1951-02-11,,1,,,N,2025-09-07 04:02:35,MECH,340804160463431758,N,348831,,503,,,,N,2025-06-04 00:36:12,701,2025-09-07 04:02:35,cusadmin,5794,,170001
3636098123775,8403478,2022-10-15 01:26:36,,,8660991772,131866,,150123,150124,160001,1,2004-10-14,,0,,,N,2026-03-17 19:45:34,cusadmin,260335201517633430,N,348825,,504,,,,N,,701,2026-03-17 19:45:34,cusadmin,3708,,
5791148824009,7222435,2013-12-13 02:00:07,,,1232761622,131866,11002,150123,150123,160003,2,1963-09-08,,1,,,N,2021-04-24 02:07:12,batchsys,444035577059243507,N,348822,619,502,,,,N,2025-07-26 05:52:13,701,2021-04-24 02:07:12,migr8,3877,,
4527161592477,5022002,2011-03-30 03:08:51,,,4309777905,131866,,150123,150123,160001,1,1991-01-27,,0,,,N,2022-12-24 07:03:00,batchsys,794391557764875009,N,348822,,501,,,,N,,701,2022-12-24 07:03:00,cusadmin,5672,,170003
5111324226497,6969412,2009-07-29 23:24:41,,,6204776067,131866,,150123,150123,160001,2,1954-01-26,2026-04-24,1,,,N,2024-01-16 21:15:34,cusadmin,551260203099402357,Y,348824,609,503,,,,N,2015-02-06 00:00:43,701,2024-01-16 21:15:34,cusadmin,1621,,
2609695127334,8845718,2022-07-22 22:19:20,,,2315218653,131866,,,150122,,2,1997-10-18,,1,,,N,2026-02-03 13:53:16,cusadmin,665546747321421385,N,348825,,501,150124,,,N,2026-05-13 11:47:14,701,2026-02-03 13:53:16,MECH,9051,,
8754624755814,3232293,2019-01-25 09:58:01,,,9975675488,131866,,150123,150123,,2,1961-12-28,,2,,,N,2025-01-25 00:11:20,MECH,979941660954131773,N,348836,,503,,,,N,2020-01-27 04:08:07,701,2025-01-25 00:11:20,MECH,5475,,170003
2736289746567,5018374,1999-05-30 21:43:46,2010-04-13 08:14:36,,4366031573,131865,,150123,150123,,2,1973-10-26,,4,,,N,2011-12-28 07:38:46,cusadmin,626755784502841303,N,348830,,501,,,,N,2020-02-27 06:56:09,701,2011-12-28 07:38:46,MECH,4337,Brandy Forbes,
4970542866901,4826737,2010-04-13 08:14:36,,,4366031573,131866,,150123,150123,160002,2,1973-10-26,,4,,,N,2014-06-07 10:38:48,cusadmin,193274399927743288,N,348830,,501,150124,,,N,2020-11-11 21:23:55,701,2014-06-07 10:38:48,batchsys,7690,Brianna Fitzpatrick,170002
5327873744392,3645184,2016-09-25 16:47:33,,,4868947811,131867,,150123,150124,,2,1958-01-10,,1,,,N,2018-01-16 08:39:23,batchsys,856667751047748454,N,348829,,503,,,,N,2026-04-06 10:08:47,701,2018-01-16 08:39:23,MECH,8250,Emily Grant,170002
3413479489943,3760290,2010-01-05 11:11:15,2019-09-19 01:04:57,,1715776322,131865,,150123,150124,,2,1955-03-28,,1,,,N,2015-08-22 04:19:05,batchsys,703004614497099881,N,348822,635,501,,2013-08-29 01:08:03,,N,2021-10-15 17:28:10,701,2015-08-22 04:19:05,cusadmin,5620,,170003
3421705962976,9249429,2019-09-19 01:04:57,,,1715776322,131866,,150123,150124,,2,1955-03-28,2025-01-13,1,,,N,2021-08-30 10:51:05,cusadmin,584992279152512381,Y,348822,,501,,2021-08-25 21:50:44,,N,2025-02-20 22:25:22,701,2021-08-30 10:51:05,cusadmin,9599,,
9530589287401,8639820,2015-03-10 05:25:02,,,5188578940,131865,,150123,150122,,1,1950-09-27,,1,,,N,2024-07-28 18:56:28,batchsys,136144735299585434,N,348831,,503,150124,,,N,2025-11-19 02:02:03,701,2024-07-28 18:56:28,batchsys,3526,,
8173512102853,9283831,2001-10-07 17:14:15,,,3542132166,131867,11003,150123,150123,,2,1980-11-16,,1,,,N,2025-07-04 01:03:48,migr8,829523519225167438,N,348826,,502,,,,N,2016-07-29 08:01:51,701,2025-07-04 01:03:48,batchsys,4634,Timothy Shannon,
7434358334569,2402879,2013-09-06 22:38:52,2014-04-18 16:13:32,,8454481833,131867,11005,150123,150123,,2,1965-07-02,,0,,,N,2023-10-12 16:56:31,batchsys,390032396064082727,N,348836,629,501,,,,N,,701,2023-10-12 16:56:31,cusadmin,6970,,
2684239468493,7620977,2014-04-18 16:13:32,,,8454481833,131867,11001,150123,150123,,2,1965-07-02,,0,,,N,2019-02-27 15:15:33,cusadmin,428747621675905111,N,348836,615,501,,,,N,,701,2019-02-27 15:15:33,cusadmin,8591,Cody Farmer,
5238517481935,7447533,2004-03-20 00:01:24,,,7937619261,131866,11006,150123,150123,,2,1962-10-02,,3,,,N,2020-06-12 10:27:29,migr8,181300836993129385,N,348840,,501,,2024-07-17 20:28:04,,N,2005-05-02 03:39:17,701,2020-06-12 10:27:29,MECH,7138,,
3010934776937,6320415,2020-11-07 01:35:46,2025-03-10 22:54:31,,8058181176,131866,,150123,150123,,1,1976-05-18,,1,,,N,2020-12-11 13:34:06,cusadmin,610817843331084025,N,348823,,501,,,,N,2022-06-11 21:53:25,701,2020-12-11 13:34:06,svc_mdm,9926,,
