IDP_WAREHOUSE_ID,IDP_AUDIT_ID,IDP_EFFECTIVE_DATE,IDP_END_DATE,IDP_DELETE_DATE,PERSON_NAME_ID,PREFIX_NAME_TP_CD,PREFIX_DESC,NAME_USAGE_TP_CD,GIVEN_NAME_ONE,GIVEN_NAME_TWO,GIVEN_NAME_THREE,GIVEN_NAME_FOUR,LAST_NAME,GENERATION_TP_CD,SUFFIX_DESC,START_DT,END_DT,CONT_ID,USE_STANDARD_IND,LAST_UPDATE_DT,LAST_UPDATE_USER,LAST_UPDATE_TX_ID,LAST_USED_DT,LAST_VERIFIED_DT,SOURCE_IDENT_TP_CD,P_LAST_NAME,P_GIVEN_NAME_ONE,P_GIVEN_NAME_TWO,P_GIVEN_NAME_THREE,P_GIVEN_NAME_FOUR,X_CREATEDBY_USER,X_CREATED_DT,X_SRC_SYS_LAST_UPD_USER,X_SRC_SYS_LAST_UPD_DT,X_FKA_NAME,X_LAST_VERIFIED_USER,X_LAST_VERIFIED_TRANSIT,X_SRC_SYS_LAST_UPD_TRANSIT
3198609115559,3934391,2026-03-26 15:44:05,,,917286620,108001,MR,2,David,,,,Thomas,,,2026-03-26 15:44:05,,9790033301,Y,2026-04-05 17:30:12,cusadmin,252062516783562617,2026-05-20 19:17:40,2026-04-29 13:31:49,3795,THOMAS,DAVID,,,,migr8,2024-06-07 13:03:48,cusadmin,2026-04-05 17:30:12,,,9548,3145
7217385562942,5604031,2015-10-31 01:05:14,,,459882027,108001,MR,1,Lawrence,,,,Johnson,,,2015-10-31 01:05:14,,8115845164,Y,2022-07-04 15:13:50,cusadmin,824135487287458690,2021-07-20 00:25:47,,3796,JOHNSON,LAWRENCE,,,,cusadmin,2015-10-31 01:05:14,cusadmin,2022-07-04 15:13:50,,,4396,8850
8777814987250,3130147,2019-10-20 21:47:53,,,904909486,,,1,Janet,Ashley,,,Jacobs,,,2019-10-20 21:47:53,,7011309074,Y,2023-07-26 12:16:40,cusadmin,887240645766571328,2025-03-15 17:36:44,2022-05-11 13:08:02,3794,JACOBS,JANET,ASHLEY,,,cusadmin,2019-10-20 21:47:53,cusadmin,2023-07-26 12:16:40,,,4628,6717
9708224605620,6880511,2022-08-19 09:57:26,,,522120224,108002,MRS,2,Justin,,,,Jacobs,,,2022-08-19 09:57:26,,7011309074,Y,2024-11-05 23:33:28,migr8,621017790893667701,2024-03-22 08:27:46,2025-02-20 18:10:08,3795,JACOBS,JUSTIN,,,,migr8,2019-10-20 21:47:53,batchsys,2024-11-05 23:33:28,,svc_mdm,4628,6331
4761461583526,8698838,2005-05-29 20:25:07,,,950923463,108003,MS,1,Meghan,,,,Watson,,,2005-05-29 20:25:07,,9529284893,Y,2017-10-06 11:48:02,MECH,225316243314700846,2009-12-29 23:08:42,2014-12-22 08:01:07,3796,WATSON,MEGHAN,,,,cusadmin,2005-05-29 20:25:07,MECH,2017-10-06 11:48:02,,,1440,1509
8972693883201,1084477,2022-09-29 23:36:18,,,470055032,108002,MRS,2,Ricky,,,,Watson,,,2022-09-29 23:36:18,,9529284893,N,2023-09-03 11:04:24,migr8,582569448892208438,2023-09-28 18:28:24,2023-12-11 07:50:23,3794,WATSON,RICKY,,,,cusadmin,2005-05-29 20:25:07,cusadmin,2023-09-03 11:04:24,,,1440,6831
7850613849195,6712553,1996-01-28 16:54:36,,,953633396,,,1,Pamela,Audrey,,,Moreno,,,1996-01-28 16:54:36,,7248134819,Y,2013-02-11 20:31:37,cusadmin,516067640063654058,2018-04-23 02:27:06,,3795,MORENO,PAMELA,AUDREY,,,batchsys,1996-01-28 16:54:36,svc_mdm,2013-02-11 20:31:37,,,1573,3109
8540930473139,7565720,1997-03-12 07:06:21,,,626216141,108003,MS,1,Jennifer,,,,Wright,,,1997-03-12 07:06:21,,4804375729,N,2014-03-12 07:32:08,cusadmin,518326447819916792,2003-05-20 14:24:57,,3796,WRIGHT,JENNIFER,,,,MECH,1997-03-12 07:06:21,batchsys,2014-03-12 07:32:08,,,6885,7395
8403610433189,4708159,2023-08-22 10:31:52,,,467686838,108002,MRS,1,Jasmine,Anna,,,Green,,,2023-08-22 10:31:52,,1285454375,Y,2023-12-27 00:50:46,cusadmin,826864333950677896,2023-11-19 01:05:52,2025-10-21 17:37:08,3794,GREEN,JASMINE,ANNA,,,MECH,2023-08-22 10:31:52,cusadmin,2023-12-27 00:50:46,,svc_mdm,4674,6127
7630530859019,7430434,2009-09-08 23:50:23,,,822416688,108003,MS,1,Debbie,,Rebecca,,Davies,,,2009-09-08 23:50:23,,4846824525,Y,2024-12-29 10:08:16,cusadmin,335166826500969144,2019-06-30 02:53:20,,3796,DAVIES,DEBBIE,,REBECCA,,migr8,2009-09-08 23:50:23,MECH,2024-12-29 10:08:16,,cusadmin,2628,6753
2155596033427,3637748,2008-07-12 20:37:06,,,479556210,108003,MS,1,Donna,Sabrina,,,Henry,,,2008-07-12 20:37:06,,4940105197,Y,2018-09-04 16:12:56,cusadmin,234265664514915099,2018-04-04 16:26:08,,3794,HENRY,DONNA,SABRINA,,,svc_mdm,2008-07-12 20:37:06,cusadmin,2018-09-04 16:12:56,,,8770,9238
7955998542187,4043504,2003-10-28 08:40:27,2008-06-07 22:13:40,,531913525,108002,MRS,1,Barbara,,,,Sutton,,,2003-10-28 08:40:27,2008-06-07 22:13:40,3168329324,Y,2014-03-24 14:17:45,batchsys,722848504407792609,2020-10-12 16:27:28,,3794,SUTTON,BARBARA,,,,cusadmin,2003-10-28 08:40:27,batchsys,2014-03-24 14:17:45,,,4569,5591
9848573162168,6478629,2008-06-07 22:13:40,,,968665750,108003,MS,1,Barbara,,,,Hayes,,,2008-06-07 22:13:40,,3168329324,Y,2009-07-28 17:28:27,cusadmin,113030264049190493,2010-06-11 02:25:03,,3794,HAYES,BARBARA,,,,MECH,2003-10-28 08:40:27,MECH,2009-07-28 17:28:27,Barbara Sutton,cusadmin,4569,1543
2585684567330,2733565,2014-12-16 23:07:10,,,609254340,,,2,Dean,,,,Hayes,,,2014-12-16 23:07:10,,3168329324,Y,2016-09-10 22:59:01,cusadmin,130005998203517510,2018-12-20 01:19:20,2020-03-20 12:38:54,3795,HAYES,DEAN,,,,MECH,2003-10-28 08:40:27,batchsys,2016-09-10 22:59:01,,cusadmin,4569,5888
5857881441884,4384383,2009-06-20 01:21:23,,,955952282,108001,MR,1,Steven,,,,Miller,,,2009-06-20 01:21:23,,8306621615,Y,2013-12-30 18:07:42,batchsys,529172922830394402,2026-02-13 04:27:29,2018-05-03 12:13:21,3794,MILLER,STEVEN,,,,cusadmin,2009-06-20 01:21:23,svc_mdm,2013-12-30 18:07:42,,batchsys,3404,6359
5674982324238,4112784,2016-02-14 10:47:39,,,883239180,,,1,Gregory,,,,Daniels,,,2016-02-14 10:47:39,,3651904799,N,2018-04-20 14:51:10,cusadmin,841879717449225059,2019-09-30 16:15:30,2024-09-16 13:12:17,3795,DANIELS,GREGORY,,,,batchsys,2016-02-14 10:47:39,cusadmin,2018-04-20 14:51:10,,,3006,8391
3558794239640,8597807,2003-01-12 05:49:54,,,439371124,108003,MS,1,Stephanie,Melissa,,,Joseph,,,2003-01-12 05:49:54,,7617986710,Y,2018-09-20 14:46:53,batchsys,493545368374372088,2024-07-20 04:29:17,2022-12-20 12:23:13,3794,JOSEPH,STEPHANIE,MELISSA,,,migr8,2003-01-12 05:49:54,MECH,2018-09-20 14:46:53,,MECH,8883,6686
6692061984027,9969572,2014-10-16 07:02:38,,,997123594,108001,MR,1,Timothy,,,,Leon,,,2014-10-16 07:02:38,,6299083284,Y,2016-02-05 15:20:08,MECH,147619241534139248,2020-06-26 10:00:24,2025-06-12 05:22:13,3796,LEON,TIMOTHY,,,,cusadmin,2014-10-16 07:02:38,batchsys,2016-02-05 15:20:08,,,3255,5500
2212155558749,4947138,2011-10-18 14:43:35,,,125177033,108002,MRS,1,Katie,,,,Harris,,,2011-10-18 14:43:35,,2319286519,Y,2017-04-07 17:15:35,MECH,152620032738659291,2014-07-10 02:40:44,2017-12-24 06:37:34,3795,HARRIS,KATIE,,,,MECH,2011-10-18 14:43:35,batchsys,2017-04-07 17:15:35,,batchsys,2671,5494
3224386281748,2503482,2005-12-05 14:19:29,,,645887960,108001,MR,1,Charles,Kristy,,,Johnson,,,2005-12-05 14:19:29,,6398810603,Y,2025-07-24 06:01:08,svc_mdm,827301734909719420,2013-11-06 19:05:57,2020-11-02 01:53:33,3794,JOHNSON,CHARLES,KRISTY,,,cusadmin,2005-12-05 14:19:29,MECH,2025-07-24 06:01:08,,,3489,8511
3963440146823,5973462,2020-09-13 09:28:35,,,429970531,108001,MR,1,Julian,,,,Lara,,,2020-09-13 09:28:35,,8574297370,Y,2025-08-21 11:03:11,cusadmin,764045761175402298,2022-06-06 18:38:33,2024-08-15 13:20:13,3794,LARA,JULIAN,,,,svc_mdm,2020-09-13 09:28:35,batchsys,2025-08-21 11:03:11,,,6515,1331
6718634978184,6288320,1996-07-04 19:06:36,,,444779127,108002,MRS,1,Kristen,Cheryl,,,Miller,,,1996-07-04 19:06:36,,5877516089,Y,2023-04-21 14:23:31,cusadmin,310906471004571579,2008-08-21 19:42:47,2024-07-22 15:39:35,3794,MILLER,KRISTEN,CHERYL,,,cusadmin,1996-07-04 19:06:36,svc_mdm,2023-04-21 14:23:31,,cusadmin,6833,5397
5395475032909,5138403,2004-02-24 03:27:30,,,937041492,108001,MR,1,Joseph,,,,Morrow,,,2004-02-24 03:27:30,,6964194151,Y,2018-06-20 02:26:09,cusadmin,353222993310093280,2012-05-29 20:11:22,2022-03-27 00:49:28,3794,MORROW,JOSEPH,,,,cusadmin,2004-02-24 03:27:30,svc_mdm,2018-06-20 02:26:09,,,2688,7263
4628454456587,6002692,2019-11-20 11:04:10,,,966422527,,,1,Angela,Teresa,,,Day,,,2019-11-20 11:04:10,,8963628330,Y,2022-09-23 00:05:38,cusadmin,674480335169846857,2024-08-16 09:28:13,,3796,DAY,ANGELA,TERESA,,,batchsys,2019-11-20 11:04:10,cusadmin,2022-09-23 00:05:38,,migr8,9366,5732
7990623675431,8986542,2023-05-03 05:37:05,,,195004234,,,1,Jerry,,,,Cooper,,,2023-05-03 05:37:05,,3664483550,Y,2024-09-16 10:05:51,cusadmin,411561845188242088,2024-09-08 15:51:41,2024-09-05 21:21:30,3794,COOPER,JERRY,,,,batchsys,2023-05-03 05:37:05,migr8,2024-09-16 10:05:51,,batchsys,1629,4116
7681462727200,1340663,2010-02-03 19:51:30,,,455464442,,,1,Michael,,,,Everett,,,2010-02-03 19:51:30,,5909424811,Y,2013-06-06 20:03:38,migr8,573422412556226926,2012-12-28 01:59:05,,3795,EVERETT,MICHAEL,,,,cusadmin,2010-02-03 19:51:30,svc_mdm,2013-06-06 20:03:38,,MECH,8559,8777
4537179729067,3315534,1996-01-25 06:23:16,,,378539872,,,1,Stephanie,Meghan,,,King,,,1996-01-25 06:23:16,,9526672845,Y,2000-10-01 10:50:27,batchsys,891456617559496327,2010-10-03 14:14:44,,3795,KING,STEPHANIE,MEGHAN,,,svc_mdm,1996-01-25 06:23:16,batchsys,2000-10-01 10:50:27,,MECH,3204,6953
2426322083192,3072583,2013-05-22 06:50:56,,,992110925,,,1,Madison,Andrea,,,Martinez,,,2013-05-22 06:50:56,,5428796365,Y,2015-08-18 12:41:21,batchsys,537993282185255126,2026-02-13 11:20:14,,3794,MARTINEZ,MADISON,ANDREA,,,cusadmin,2013-05-22 06:50:56,batchsys,2015-08-18 12:41:21,,,8533,3870
3915407697357,8039349,2002-02-26 20:56:56,,,365515206,,,1,Elizabeth,,,,Shaw,,,2002-02-26 20:56:56,,9423358402,Y,2013-08-10 20:04:28,migr8,930408320509311716,2016-02-14 19:04:11,,3795,SHAW,ELIZABETH,,,,svc_mdm,2002-02-26 20:56:56,cusadmin,2013-08-10 20:04:28,,cusadmin,6193,2206
5897078787388,7131958,2012-12-16 05:00:54,,,319320788,108003,MS,1,Caroline,Shelly,,,Moore,,,2012-12-16 05:00:54,,9823860212,Y,2018-08-08 04:49:29,batchsys,223525575918254905,2020-03-08 21:29:18,2021-04-27 21:48:09,3794,MOORE,CAROLINE,SHELLY,,,MECH,2012-12-16 05:00:54,MECH,2018-08-08 04:49:29,,,5801,5251
2658460781343,4434915,2003-02-18 17:10:43,,,581257291,,,1,Mary,,,,Jacobs,,,2003-02-18 17:10:43,,8367953712,Y,2006-06-07 15:15:45,MECH,774022389960346666,2016-10-26 07:24:55,2009-06-21 00:41:18,3795,JACOBS,MARY,,,,batchsys,2003-02-18 17:10:43,batchsys,2006-06-07 15:15:45,,migr8,2556,7668
1664768202700,1533536,2025-02-15 23:06:50,,,855460082,108001,MR,1,Ryan,Anne,,,Bryan,,,2025-02-15 23:06:50,,2791448760,Y,2025-03-15 11:40:49,migr8,936038464761603107,2025-11-18 22:58:34,2025-07-24 19:32:40,3796,BRYAN,RYAN,ANNE,,,batchsys,2025-02-15 23:06:50,cusadmin,2025-03-15 11:40:49,,,7737,3649
8915538834170,6166258,2014-11-10 06:56:48,,,761725849,108001,MR,1,Allen,,,,May,109001,JR,2014-11-10 06:56:48,,9439362479,Y,2025-07-16 18:06:33,cusadmin,940990841822165209,2023-01-10 22:24:07,2022-11-09 06:21:01,3796,MAY,ALLEN,,,,migr8,2014-11-10 06:56:48,batchsys,2025-07-16 18:06:33,,,3999,7300
1452952905784,2836285,2012-03-04 09:34:43,,,995480034,108001,MR,1,Kenneth,,,,Wang,,,2012-03-04 09:34:43,,4961078532,Y,2018-01-28 09:05:51,batchsys,179754290988654453,2019-05-24 21:18:53,,3794,WANG,KENNETH,,,,svc_mdm,2012-03-04 09:34:43,batchsys,2018-01-28 09:05:51,,cusadmin,9124,8232
5243142360228,8892182,1997-04-19 18:52:04,,,604109392,108001,MR,1,Jason,,,,Jimenez,,,1997-04-19 18:52:04,,6443421022,Y,1998-12-28 17:29:31,cusadmin,488772024250511613,2008-11-15 10:46:28,2024-06-24 14:13:04,3795,JIMENEZ,JASON,,,,MECH,1997-04-19 18:52:04,batchsys,1998-12-28 17:29:31,,MECH,3301,5946
6732462408105,2918100,2013-10-27 05:11:37,,,811603180,,,1,Mark,,,,Frye,,,2013-10-27 05:11:37,,4523629735,Y,2025-11-15 20:18:30,MECH,219813928727553294,2018-06-26 10:36:31,,3794,FRYE,MARK,,,,cusadmin,2013-10-27 05:11:37,cusadmin,2025-11-15 20:18:30,,,3092,6034
9858377874015,8345954,2005-08-04 12:39:19,,,847912173,108003,MS,1,Karen,Linda,,,Cohen,,,2005-08-04 12:39:19,,5855503089,Y,2013-10-24 16:00:15,cusadmin,143749805924294258,2012-06-15 23:00:59,2015-04-14 06:31:22,3794,COHEN,KAREN,LINDA,,,migr8,2005-08-04 12:39:19,MECH,2013-10-24 16:00:15,,,3291,1693
8789044820762,5888967,2006-12-31 02:57:21,,,247724301,,,1,Edward,Charles,,,Brown,,,2006-12-31 02:57:21,,6622680140,Y,2008-10-18 11:15:07,cusadmin,522881169920789967,2011-07-14 21:14:37,,3796,BROWN,EDWARD,CHARLES,,,migr8,2006-12-31 02:57:21,batchsys,2008-10-18 11:15:07,,,5031,6635
7380376016684,7249291,2004-10-30 21:21:46,2018-04-13 18:05:33,,672778595,108003,MS,1,Jessica,,,,Carpenter,,,2004-10-30 21:21:46,2018-04-13 18:05:33,9759940516,N,2010-07-25 05:06:50,MECH,780508611286358603,2018-10-22 04:01:59,,3794,CARPENTER,JESSICA,,,,cusadmin,2004-10-30 21:21:46,cusadmin,2010-07-25 05:06:50,,MECH,6463,7688
2601575638937,8316880,2018-04-13 18:05:33,,,991761789,,,1,Jessica,,,,Harris,,,2018-04-13 18:05:33,,9759940516,Y,2026-01-26 02:21:56,MECH,257183386179690646,2020-06-23 11:31:34,2020-09-13 01:06:14,3794,HARRIS,JESSICA,,,,cusadmin,2004-10-30 21:21:46,migr8,2026-01-26 02:21:56,Jessica Carpenter,,6463,2265
9541387071774,5655431,2024-03-24 14:01:56,,,492282778,108002,MRS,1,Lisa,Larry,,,Higgins,,,2024-03-24 14:01:56,,3411701870,Y,2024-08-12 09:09:57,cusadmin,446884388500851426,2025-04-29 19:32:43,2025-10-22 01:38:20,3795,HIGGINS,LISA,LARRY,,,MECH,2024-03-24 14:01:56,MECH,2024-08-12 09:09:57,,batchsys,7282,6667
9496141821180,2107967,2023-03-06 02:43:19,,,400600430,,,1,Morgan,Michelle,,,Hester,,,2023-03-06 02:43:19,,4355879243,Y,2025-11-21 01:46:02,svc_mdm,801938634269483152,2026-02-08 23:18:00,,3795,HESTER,MORGAN,MICHELLE,,,batchsys,2023-03-06 02:43:19,cusadmin,2025-11-21 01:46:02,,MECH,9620,8840
9524897429225,6751617,1998-02-24 12:19:35,,,429975958,,,1,Bianca,,,,Hoffman,,,1998-02-24 12:19:35,,8500263844,Y,2015-03-31 19:03:02,batchsys,450009077970821511,2021-09-20 13:09:45,2004-10-05 05:01:26,3796,HOFFMAN,BIANCA,,,,cusadmin,1998-02-24 12:19:35,cusadmin,2015-03-31 19:03:02,,,2804,2065
4985425151915,9676527,2012-09-02 23:22:59,,,574951518,,,1,Emma,,,,Adams,,,2012-09-02 23:22:59,,4143743374,Y,2025-12-03 13:02:54,migr8,180435267552891942,2015-11-24 08:21:36,,3794,ADAMS,EMMA,,,,batchsys,2012-09-02 23:22:59,batchsys,2025-12-03 13:02:54,,batchsys,2412,2742
1924996036248,6443629,2017-12-27 12:03:21,,,398097398,108001,MR,1,David,Colin,,,Roberts,,,2017-12-27 12:03:21,,1951368661,Y,2019-08-21 21:10:31,cusadmin,903225863512405696,2024-06-11 02:53:48,2023-09-27 10:39:44,3796,ROBERTS,DAVID,COLIN,,,cusadmin,2017-12-27 12:03:21,MECH,2019-08-21 21:10:31,,migr8,4609,9537
2401265688342,5051175,1996-04-02 10:50:21,,,144980641,108003,MS,1,Janet,Christina,,,Wright,,,1996-04-02 10:50:21,,4538019547,Y,2020-03-31 06:26:40,batchsys,565312781552140365,2024-09-11 13:57:43,2013-06-30 00:09:27,3795,WRIGHT,JANET,CHRISTINA,,,batchsys,1996-04-02 10:50:21,batchsys,2020-03-31 06:26:40,,,5175,9791
8907911723423,1462505,2017-07-29 22:56:33,,,899148258,108003,MS,1,Kathleen,,,,Jimenez,,,2017-07-29 22:56:33,,5595923665,N,2019-03-24 03:52:33,MECH,559458258214514649,2020-07-04 23:55:21,2023-07-10 19:59:09,3795,JIMENEZ,KATHLEEN,,,,batchsys,2017-07-29 22:56:33,MECH,2019-03-24 03:52:33,,batchsys,2267,9513
8353326761997,6872841,2004-01-17 14:48:38,,,746886176,108002,MRS,1,Elizabeth,,,,Landry,,,2004-01-17 14:48:38,,9109077662,Y,2007-10-23 15:38:16,batchsys,623379003394301432,2005-10-25 22:06:54,,3794,LANDRY,ELIZABETH,,,,cusadmin,2004-01-17 14:48:38,batchsys,2007-10-23 15:38:16,,,4355,1041
4618604442613,5190185,2014-01-03 09:58:05,,,229456756,108003,MS,2,David,,,,Landry,,,2014-01-03 09:58:05,,9109077662,Y,2023-11-17 08:29:06,MECH,262070082282682026,2014-01-30 02:47:26,2016-04-06 19:06:30,3794,LANDRY,DAVID,,,,MECH,2004-01-17 14:48:38,svc_mdm,2023-11-17 08:29:06,,,4355,3047
3373619284681,7970488,1999-11-23 16:32:22,,,333697425,108001,MR,1,Jonathan,,,,Lewis,,,1999-11-23 16:32:22,,7508445346,Y,2015-05-22 11:20:54,cusadmin,124069941496277791,2014-10-10 15:26:42,2015-11-05 12:26:55,3794,LEWIS,JONATHAN,,,,cusadmin,1999-11-23 16:32:22,svc_mdm,2015-05-22 11:20:54,,migr8,4681,7914
9182831275235,7945252,2022-06-17 03:31:32,,,709181724,108002,MRS,1,Heather,,,,Simpson,,,2022-06-17 03:31:32,,6093432057,Y,2026-03-11 02:25:22,batchsys,397939629941853492,2024-06-15 14:31:47,2022-07-14 23:05:41,3795,SIMPSON,HEATHER,,,,MECH,2022-06-17 03:31:32,cusadmin,2026-03-11 02:25:22,,batchsys,4914,1285
4953484625162,1185455,2018-04-05 13:06:39,,,450707655,,,1,Stephen,Destiny,,,Ruiz,,,2018-04-05 13:06:39,,8427793415,Y,2024-08-12 07:44:48,cusadmin,758400290141435592,2018-08-23 09:05:13,2023-12-28 11:20:06,3796,RUIZ,STEPHEN,DESTINY,,,cusadmin,2018-04-05 13:06:39,svc_mdm,2024-08-12 07:44:48,,batchsys,7412,7215
9528993932052,6714156,2004-08-28 19:50:05,,,525265768,108002,MRS,1,Kimberly,,,,Jordan,,,2004-08-28 19:50:05,,6902330568,N,2015-11-19 06:29:55,migr8,860304034314033828,2013-02-23 19:20:03,2005-05-10 17:49:24,3795,JORDAN,KIMBERLY,,,,cusadmin,2004-08-28 19:50:05,cusadmin,2015-11-19 06:29:55,,migr8,4083,4034
8779904774992,6310027,2017-08-04 17:52:46,,,148336401,108001,MR,1,Stephen,,,,Gallagher,,,2017-08-04 17:52:46,,8187501215,Y,2021-10-20 08:25:06,MECH,445694630791876156,2024-02-20 01:30:56,,3795,GALLAGHER,STEPHEN,,,,MECH,2017-08-04 17:52:46,batchsys,2021-10-20 08:25:06,,cusadmin,2549,4268
9580670195787,3285360,2018-06-06 17:16:25,,,270235722,,,2,Chloe,,,,Gallagher,,,2018-06-06 17:16:25,,8187501215,Y,2022-04-18 07:48:07,MECH,928683918481916988,2018-08-31 07:57:20,,3795,GALLAGHER,CHLOE,,,,cusadmin,2017-08-04 17:52:46,cusadmin,2022-04-18 07:48:07,,MECH,2549,6108
8517303875415,2685385,1996-08-24 23:17:21,1997-05-31 19:34:41,,146886451,108001,MR,1,Jacob,,,,Baker,,,1996-08-24 23:17:21,1997-05-31 19:34:41,2376533240,Y,2007-02-25 05:54:00,cusadmin,378814743857273329,2010-12-02 09:57:05,2010-04-17 22:30:12,3796,BAKER,JACOB,,,,batchsys,1996-08-24 23:17:21,cusadmin,2007-02-25 05:54:00,,,2780,3415
7369484613625,7615834,1997-05-31 19:34:41,,,742455613,108001,MR,1,Jacob,,,,Hudson,,,1997-05-31 19:34:41,,2376533240,Y,2001-07-13 17:19:34,batchsys,365836231067721483,2026-04-16 21:51:15,,3794,HUDSON,JACOB,,,,batchsys,1996-08-24 23:17:21,batchsys,2001-07-13 17:19:34,Jacob Baker,,2780,2821
1366444985359,6240035,2023-01-15 05:39:58,,,181999676,,,1,Chloe,,Leslie,,Jones,109001,JR,2023-01-15 05:39:58,,5033065680,Y,2025-06-02 02:37:52,cusadmin,811376359373391374,2024-07-13 17:19:20,,3796,JONES,CHLOE,,LESLIE,,MECH,2023-01-15 05:39:58,cusadmin,2025-06-02 02:37:52,,MECH,4748,2004
1485101142211,6933424,2004-03-30 15:45:19,,,501126741,,,1,Jonathan,,,,Ramirez,,,2004-03-30 15:45:19,,7962847971,N,2022-10-16 15:49:15,MECH,435882492169273338,2004-08-25 18:25:51,,3795,RAMIREZ,JONATHAN,,,,cusadmin,2004-03-30 15:45:19,cusadmin,2022-10-16 15:49:15,,cusadmin,9476,1212
4186190086504,7441161,2007-11-21 17:52:48,,,522138878,,,1,Virginia,Erin,,,Wilson,,,2007-11-21 17:52:48,,6009957166,Y,2013-09-25 12:26:04,batchsys,659310810293189896,2023-02-18 04:54:24,,3795,WILSON,VIRGINIA,ERIN,,,cusadmin,2007-11-21 17:52:48,batchsys,2013-09-25 12:26:04,,svc_mdm,1164,5258
7406298425594,6830076,2016-10-07 18:40:32,2025-05-31 14:13:10,,394898049,,,1,Vanessa,,,,Hernandez,,,2016-10-07 18:40:32,2025-05-31 14:13:10,6060047991,N,2022-03-15 13:02:02,batchsys,326840959081919407,2025-09-26 19:25:22,2019-05-03 08:14:40,3795,HERNANDEZ,VANESSA,,,,batchsys,2016-10-07 18:40:32,batchsys,2022-03-15 13:02:02,,batchsys,2465,2192
9192316522609,3306793,2025-05-31 14:13:10,,,492090815,108002,MRS,1,Vanessa,,,,Norton,,,2025-05-31 14:13:10,,6060047991,Y,2026-04-15 20:37:53,cusadmin,548894747525405072,2025-09-25 17:59:56,2025-07-20 01:34:12,3796,NORTON,VANESSA,,,,batchsys,2016-10-07 18:40:32,MECH,2026-04-15 20:37:53,Vanessa Hernandez,,2465,4060
1348479047556,3236416,2008-03-21 03:44:59,,,967969633,108003,MS,1,Gina,,,,Fischer,,,2008-03-21 03:44:59,,9390515027,Y,2009-03-14 16:48:36,batchsys,823264631296474920,2020-07-23 08:07:44,,3795,FISCHER,GINA,,,,cusadmin,2008-03-21 03:44:59,cusadmin,2009-03-14 16:48:36,,,3075,6174
5784147824800,4008777,2005-03-29 01:32:10,,,205041397,108001,MR,1,Curtis,,,,Porter,,,2005-03-29 01:32:10,,6954722813,Y,2026-05-05 23:33:42,svc_mdm,862139644564877227,2010-04-04 16:14:11,2007-10-31 14:50:44,3796,PORTER,CURTIS,,,,svc_mdm,2005-03-29 01:32:10,migr8,2026-05-05 23:33:42,,,6846,1243
7512096081510,5350346,2019-02-03 06:19:22,,,222999300,108002,MRS,1,Amber,,,,Cook,,,2019-02-03 06:19:22,,4311305470,Y,2019-02-17 22:49:44,MECH,844337169387196011,2024-09-24 14:07:35,2022-11-15 21:34:36,3795,COOK,AMBER,,,,batchsys,2019-02-03 06:19:22,MECH,2019-02-17 22:49:44,,,5096,3140
5822053778458,6877644,2024-11-07 06:39:10,,,231123162,,,1,Kaylee,,,,Austin,,,2024-11-07 06:39:10,,8843610898,Y,2026-05-21 22:24:24,migr8,107247776938486790,2025-06-07 06:17:31,,3794,AUSTIN,KAYLEE,,,,migr8,2024-11-07 06:39:10,cusadmin,2026-05-21 22:24:24,,migr8,1692,4198
6379201406151,8457451,2020-02-18 05:47:37,,,754124875,,,1,Carla,,,,Stevenson,,,2020-02-18 05:47:37,,3001267926,Y,2020-07-14 23:11:53,MECH,954083816124638450,2020-08-22 02:17:03,2020-11-03 00:31:28,3794,STEVENSON,CARLA,,,,svc_mdm,2020-02-18 05:47:37,cusadmin,2020-07-14 23:11:53,,,3342,8142
6908229026568,2301991,1999-05-21 00:28:48,,,279502152,,,1,Elizabeth,,,,Clayton,,,1999-05-21 00:28:48,,2765170176,Y,2006-06-02 13:42:25,svc_mdm,992964309456067439,2005-10-14 18:53:27,,3794,CLAYTON,ELIZABETH,,,,batchsys,1999-05-21 00:28:48,batchsys,2006-06-02 13:42:25,,cusadmin,4087,2871
8597365312538,1211237,2010-12-18 00:51:49,,,762402175,,,1,Kim,Jeanne,,,Evans,,,2010-12-18 00:51:49,,3342851700,Y,2022-12-29 18:24:47,cusadmin,777240318008590238,2016-10-03 13:22:24,2025-06-01 04:22:20,3796,EVANS,KIM,JEANNE,,,cusadmin,2010-12-18 00:51:49,batchsys,2022-12-29 18:24:47,,cusadmin,5833,1414
3181321277281,5364950,2018-11-13 18:19:14,,,801461735,108001,MR,1,Nicholas,Hailey,,,Johnson,,,2018-11-13 18:19:14,,3216117184,Y,2019-09-10 01:33:29,batchsys,568137603134891689,2026-01-22 05:18:50,2022-12-13 15:32:35,3794,JOHNSON,NICHOLAS,HAILEY,,,MECH,2018-11-13 18:19:14,cusadmin,2019-09-10 01:33:29,,,8029,9547
9494997819341,7148853,1996-05-02 19:03:48,,,404391424,108002,MRS,1,Karen,Tammy,,,Patton,,,1996-05-02 19:03:48,,2015933978,Y,2014-10-21 15:09:19,batchsys,590083320954958800,2009-05-29 06:48:40,,3794,PATTON,KAREN,TAMMY,,,batchsys,1996-05-02 19:03:48,svc_mdm,2014-10-21 15:09:19,,MECH,5945,2467
