IDP_WAREHOUSE_ID,IDP_AUDIT_ID,IDP_EFFECTIVE_DATE,IDP_END_DATE,IDP_DELETE_DATE,CONT_ID,ACCE_COMP_TP_CD,PREF_LANG_TP_CD,CREATED_DT,INACTIVATED_DT,CONTACT_NAME,PERSON_ORG_CODE,SOLICIT_IND,CONFIDENTIAL_IND,CLIENT_IMP_TP_CD,CLIENT_ST_TP_CD,CLIENT_POTEN_TP_CD,RPTING_FREQ_TP_CD,LAST_STATEMENT_DT,PROVIDED_BY_CONT,ALERT_IND,LAST_UPDATE_DT,LAST_UPDATE_USER,LAST_UPDATE_TX_ID,DO_NOT_DELETE_IND,LAST_USED_DT,LAST_VERIFIED_DT,SOURCE_IDENT_TP_CD,SINCE_DT,LEFT_DT,ACCESS_TOKEN_VALUE,PENDING_CDC_IND,X_OFFICIAL_LANGUAGE_TP_CD,X_LARGE_CASH_TXN_RPT_IND,X_CTRY_RES_TP_CD,X_PROV_RES_TP_CD,X_CREATED_DT,X_SRC_SYS_LAST_UPD_USER,X_CREATEDBY_USER,X_SRC_SYS_LAST_UPD_DT,X_PRIM_REL,X_BSN_GRP_TP_CD,X_OFAC_SCREEN_IND,X_OFAC_SCREEN_DT,X_BEN_OWNERSHIP_IND,X_LCTR_EXEMPT_UPDATE_DT,X_LAST_VERIFIED_TRANSIT,X_CRSP_LANG_TP_CD,X_ICPM_AC_IND
2504843042022,3863498,2011-08-18 19:27:50,2019-01-01 21:26:04,,4592400669,100302,703793,2011-08-18 19:27:50,,DANA PATTERSON,P,N,,,100001,100203,,2020-12-07 16:55:33,,N,2013-04-13 08:04:05,cusadmin,873150722653586572,,2026-04-19 08:19:41,2019-09-28 04:36:13,3794,2011-08-18 19:27:50,,823,N,100000,N,1002,2001,2011-08-18 19:27:50,MECH,MECH,2013-04-13 08:04:05,Y,,Y,2013-07-14 14:22:58,,,9598,,N
6650176527104,4314345,2019-01-01 21:26:04,2024-11-13 22:29:50,,4592400669,100301,703793,2011-08-18 19:27:50,,DANA PATTERSON,P,Y,,,100001,100202,100402,2024-09-13 08:16:12,,N,2020-09-10 00:58:25,batchsys,559611773310998332,,2020-09-24 16:22:45,2024-08-26 09:21:49,3796,2011-08-18 19:27:50,,219,N,100000,N,1002,2001,2011-08-18 19:27:50,cusadmin,cusadmin,2020-09-10 00:58:25,N,301,Y,2024-11-19 05:44:44,,,9598,703793,N
8252270350914,2554227,2024-11-13 22:29:50,,,4592400669,100301,703793,2011-08-18 19:27:50,,DANA PATTERSON,P,Y,,,100001,100202,,2025-01-21 23:42:50,,N,2025-03-30 17:29:43,MECH,325004948671968799,,2026-01-06 06:16:30,,3795,2011-08-18 19:27:50,,973,Y,100000,N,1002,2001,2011-08-18 19:27:50,cusadmin,cusadmin,2025-03-30 17:29:43,N,,Y,2025-02-19 07:04:20,Y,,9598,,N
9532693216122,3515348,2004-12-16 13:59:48,2023-12-29 02:04:54,,2223724510,100301,703793,2004-12-16 13:59:48,,LUCAS BUTLER,P,N,,,100001,100202,,2015-09-09 02:05:24,,N,2023-07-23 15:16:55,batchsys,270698944906046888,,2018-08-20 00:48:44,,3794,2004-12-16 13:59:48,,,N,100000,N,1002,2001,2004-12-16 13:59:48,migr8,cusadmin,2023-07-23 15:16:55,Y,303,Y,2014-11-06 14:59:13,,,7401,,N
7275237657549,3630857,2023-12-29 02:04:54,,,2223724510,100302,703793,2004-12-16 13:59:48,,LUCAS BUTLER,P,Y,Y,,100001,100202,100402,2025-04-28 00:12:40,,N,2025-01-07 01:48:01,MECH,832586983465545682,Y,2025-04-02 04:34:38,2024-05-03 11:17:13,3794,2004-12-16 13:59:48,,,N,100000,N,1002,2001,2004-12-16 13:59:48,migr8,cusadmin,2025-01-07 01:48:01,N,,Y,2025-08-11 20:18:48,,,7401,703793,N
2657872569859,8942096,2017-04-18 08:36:06,2024-05-08 10:33:45,,7698463455,100301,703794,2017-04-18 08:36:06,,MARY VILLEGAS,P,N,,,100001,100201,100401,2021-10-22 06:56:15,,N,2017-05-09 04:01:28,migr8,754308009445574417,,2021-06-10 22:23:55,2019-05-18 03:15:39,3794,2017-04-18 08:36:06,,,N,100001,N,1002,2002,2017-04-18 08:36:06,cusadmin,batchsys,2017-05-09 04:01:28,Y,,Y,2021-01-27 00:16:20,,,9589,703794,N
6471812697686,2543264,2024-05-08 10:33:45,,,7698463455,100302,703794,2017-04-18 08:36:06,,MARY VILLEGAS,P,Y,,,100001,100201,100401,2025-09-26 01:35:36,,N,2025-06-29 01:05:51,MECH,419031228154835342,,2025-09-25 13:12:59,2026-03-01 21:21:01,3795,2017-04-18 08:36:06,,797,N,100001,N,1002,2002,2017-04-18 08:36:06,cusadmin,batchsys,2025-06-29 01:05:51,N,301,Y,2024-10-20 17:43:49,,,9589,,N
4051576211031,3418643,2023-05-29 08:10:08,2025-12-07 07:15:02,,5908028132,100301,703793,2023-05-29 08:10:08,,BARRY ROMERO,P,Y,,,100001,100202,,2025-12-03 19:48:50,,N,2023-11-21 00:37:41,batchsys,340314650272306909,,2024-09-30 01:39:25,,3794,2023-05-29 08:10:08,,209,N,100000,N,1044,2001,2023-05-29 08:10:08,batchsys,batchsys,2023-11-21 00:37:41,Y,303,Y,2025-08-22 02:15:54,N,,6844,703793,N
2856105611379,2413224,2025-12-07 07:15:02,,,5908028132,100302,703793,2023-05-29 08:10:08,2026-05-23 17:12:06,BARRY ROMERO,P,N,,100602,100002,100202,,,,N,2026-03-17 23:16:30,MECH,317033654252302281,,2026-02-28 01:18:52,2026-06-22 01:08:58,3795,2023-05-29 08:10:08,2026-05-23 17:12:06,866,N,100000,N,1002,2001,2023-05-29 08:10:08,cusadmin,migr8,2026-03-17 23:16:30,N,,N,,,,6844,703793,N
1989078757085,5161889,2021-09-28 06:50:41,2026-03-15 02:02:01,,1605644629,100301,703793,2021-09-28 06:50:41,,WILLIAM MYERS,P,Y,,,100001,100202,,2023-10-26 02:16:26,,N,2025-05-19 08:29:47,MECH,596340211660664891,,2022-02-15 21:59:48,2022-06-01 08:05:23,3794,2021-09-28 06:50:41,,,Y,100000,N,1002,2003,2021-09-28 06:50:41,cusadmin,MECH,2025-05-19 08:29:47,Y,,Y,2025-02-11 07:55:04,,,3345,703793,N
2773511241401,1828609,2026-03-15 02:02:01,,,1605644629,100301,703793,2021-09-28 06:50:41,,WILLIAM MYERS,P,Y,,,100001,100202,100402,2026-04-28 01:08:49,,N,2026-03-25 22:18:20,svc_mdm,959709601326019571,,2026-03-25 08:54:46,2026-06-09 01:56:11,3795,2021-09-28 06:50:41,,265,N,100000,N,1002,2003,2021-09-28 06:50:41,cusadmin,cusadmin,2026-03-25 22:18:20,N,,Y,2026-05-18 01:01:56,N,,3345,703793,N
3324439408311,7913022,2015-02-27 08:05:26,2024-02-16 18:27:54,,4368708074,100303,703793,2015-02-27 08:05:26,,JULIE ZAVALA,P,N,,,100001,100203,100402,2021-01-13 11:25:15,,N,2019-05-14 06:35:19,svc_mdm,173146390597362041,,2016-08-05 08:34:02,,3794,2015-02-27 08:05:26,,,N,100000,N,1002,2003,2015-02-27 08:05:26,batchsys,cusadmin,2019-05-14 06:35:19,N,301,Y,2021-03-19 15:49:54,N,2019-09-05 11:18:58,1050,,N
6766817873302,2426020,2024-02-16 18:27:54,,,4368708074,100301,703793,2015-02-27 08:05:26,,JULIE ZAVALA,P,N,,,100001,100201,,2025-10-29 10:06:27,,N,2025-11-19 13:30:06,MECH,383195998159471789,,2026-02-07 10:43:25,,3795,2015-02-27 08:05:26,,,N,100000,N,1002,2003,2015-02-27 08:05:26,cusadmin,batchsys,2025-11-19 13:30:06,N,,Y,2026-06-22 04:32:05,,,1050,,N
9478803314625,5295223,2004-05-28 12:32:47,2019-05-20 14:37:22,,7440316419,100301,703793,2004-05-28 12:32:47,,DAVID KRAMER,P,Y,,,100001,100202,,2005-12-02 18:32:21,,N,2007-03-26 17:37:34,cusadmin,263340704460906011,,2008-06-03 15:13:01,2016-03-20 14:40:40,3795,2004-05-28 12:32:47,,507,N,100000,N,1002,2001,2004-05-28 12:32:47,batchsys,batchsys,2007-03-26 17:37:34,Y,,Y,2012-10-18 01:06:51,,,2760,,N
5616941444750,6011099,2019-05-20 14:37:22,2026-05-26 19:52:51,,7440316419,100301,703793,2004-05-28 12:32:47,,DAVID KRAMER,P,N,Y,,100001,100201,100402,2023-03-01 01:12:35,,N,2019-11-24 10:30:17,cusadmin,572762419150983712,,2025-04-29 03:17:30,2024-07-05 19:43:11,3794,2004-05-28 12:32:47,,,Y,100000,N,1002,2001,2004-05-28 12:32:47,batchsys,batchsys,2019-11-24 10:30:17,N,,Y,2021-03-05 16:51:47,N,,2760,703793,N
1550031160243,2225282,2026-05-26 19:52:51,,,7440316419,100301,703793,2004-05-28 12:32:47,,DAVID KRAMER,P,Y,,,100001,100202,100401,2026-06-29 02:52:13,,N,2026-05-31 04:45:48,batchsys,348023882056868739,,2026-06-29 06:44:17,2026-06-15 09:46:34,3796,2004-05-28 12:32:47,,786,Y,100000,N,1002,2001,2004-05-28 12:32:47,batchsys,batchsys,2026-05-31 04:45:48,N,,N,,N,,2760,,N
8245622623775,7810496,1999-02-02 23:03:34,,,2998576774,100303,703793,1999-02-02 23:03:34,,HALEY FULLER,P,N,,,100001,100202,,2007-11-04 11:18:24,,N,2006-09-18 13:31:48,MECH,887637292336003359,,2025-10-29 22:09:09,2008-12-14 14:09:08,3794,1999-02-02 23:03:34,,,Y,100000,N,1002,2009,1999-02-02 23:03:34,cusadmin,cusadmin,2006-09-18 13:31:48,Y,,Y,2020-04-13 09:51:11,,,4364,703793,N
3742449279461,4214577,2020-11-24 17:54:14,2021-02-19 11:47:45,,2772592026,100303,703793,2020-11-24 17:54:14,,RAYMOND COOK,P,N,,,100001,100202,100402,2025-04-29 16:53:48,,N,2022-06-06 21:06:15,cusadmin,270899357723680892,,2023-03-22 04:08:46,,3796,2020-11-24 17:54:14,,,N,100000,N,1002,2009,2020-11-24 17:54:14,batchsys,MECH,2022-06-06 21:06:15,Y,,Y,2025-02-09 17:36:37,Y,,6407,,N
8358176485107,9504998,2021-02-19 11:47:45,,,2772592026,100302,703793,2020-11-24 17:54:14,,RAYMOND COOK,P,Y,,,100001,100202,,2022-04-09 23:38:47,,N,2024-04-10 13:50:13,cusadmin,657378823041788856,,2023-02-02 08:46:15,2023-03-22 00:23:30,3794,2020-11-24 17:54:14,,214,N,100000,N,1002,2009,2020-11-24 17:54:14,cusadmin,batchsys,2024-04-10 13:50:13,N,,Y,2024-10-22 12:07:18,,,6407,,N
2473351580649,8183906,2024-09-24 19:13:51,,,8955930539,100301,703793,2024-09-24 19:13:51,,AMANDA LI,P,N,,,100001,100201,,2025-10-24 10:00:59,,N,2026-04-12 20:30:49,migr8,150383593435173271,,2025-10-06 21:56:34,2025-11-19 06:39:42,3796,2024-09-24 19:13:51,,692,N,100000,N,1002,2004,2024-09-24 19:13:51,MECH,MECH,2026-04-12 20:30:49,Y,301,N,,,,5919,,N
7623791607474,7980434,2022-11-08 08:06:58,,,4531751651,100302,703793,2022-11-08 08:06:58,,CHRISTOPHER MARSHALL,P,N,,,100001,100202,,2026-06-19 18:02:47,,N,2026-04-18 12:57:09,MECH,634261251851400131,,2025-05-27 04:51:51,2022-12-18 02:58:50,3795,2022-11-08 08:06:58,,176,N,100000,N,1002,2003,2022-11-08 08:06:58,cusadmin,cusadmin,2026-04-18 12:57:09,Y,302,Y,2023-02-25 14:23:32,,,6508,,N
8113961920971,3430091,2023-08-13 06:55:14,2025-08-01 02:58:56,,3403821489,100301,703793,2023-08-13 06:55:14,,MICHAEL CAIN,P,Y,,,100001,100202,100402,2025-09-02 08:10:35,,N,2024-05-27 13:37:25,batchsys,492365705697151412,,2024-10-23 02:47:40,2025-09-04 13:40:48,3795,2023-08-13 06:55:14,,639,Y,100000,N,1002,2001,2023-08-13 06:55:14,batchsys,cusadmin,2024-05-27 13:37:25,Y,,Y,2025-12-15 20:28:39,,,2299,,N
2765135950807,3330018,2025-08-01 02:58:56,,,3403821489,100302,703793,2023-08-13 06:55:14,,MICHAEL CAIN,P,N,,,100001,100202,100401,2026-01-07 22:50:00,,N,2026-05-09 05:40:19,svc_mdm,859900443481263102,,2025-10-17 14:59:21,,3794,2023-08-13 06:55:14,,247,N,100000,Y,1002,2001,2023-08-13 06:55:14,migr8,cusadmin,2026-05-09 05:40:19,N,,Y,2025-10-14 17:38:48,N,,2299,,N
2611276687938,1711280,2022-12-30 14:55:58,2025-04-19 01:57:13,,5781893345,100301,703793,2022-12-30 14:55:58,,AMY ELLIS,P,Y,,100601,100001,100203,,2024-06-26 02:16:45,,N,2025-10-24 18:37:18,svc_mdm,102420656007005648,Y,2024-05-08 03:19:22,2023-08-17 17:22:39,3795,2022-12-30 14:55:58,,776,N,100000,N,1002,2005,2022-12-30 14:55:58,cusadmin,cusadmin,2025-10-24 18:37:18,Y,,Y,2025-12-04 14:57:57,Y,,1653,,N
3360806142539,3988339,2025-04-19 01:57:13,,,5781893345,100301,703793,2022-12-30 14:55:58,,AMY ELLIS,P,N,,,100001,100201,,2026-01-31 17:15:01,,N,2025-11-30 01:16:07,cusadmin,631429820948400708,,2026-01-14 09:17:42,2026-03-26 10:44:09,3794,2022-12-30 14:55:58,,,N,100000,N,1002,2005,2022-12-30 14:55:58,batchsys,cusadmin,2025-11-30 01:16:07,N,,Y,2025-10-05 03:58:25,,,1653,,N
9831792428795,1530701,2009-12-07 07:51:30,2025-10-06 13:03:40,,3943177411,100303,703793,2009-12-07 07:51:30,,EDWARD GONZALEZ,P,Y,,,100001,100202,,2011-05-23 22:59:31,,N,2023-02-23 13:55:57,svc_mdm,566861261052103386,,2026-03-10 06:51:41,2017-10-04 12:52:37,3794,2009-12-07 07:51:30,,,N,100000,N,1002,2009,2009-12-07 07:51:30,MECH,batchsys,2023-02-23 13:55:57,Y,,Y,2014-11-16 12:10:52,,,1331,,N
6917224826825,5397449,2025-10-06 13:03:40,,,3943177411,100301,703793,2009-12-07 07:51:30,,EDWARD GONZALEZ,P,Y,,,100001,100202,100402,2025-12-24 02:49:28,,N,2026-03-09 13:06:40,batchsys,928663187635973291,,2025-11-12 02:08:24,2026-02-03 06:36:44,3795,2009-12-07 07:51:30,,172,N,100000,N,1002,2009,2009-12-07 07:51:30,MECH,batchsys,2026-03-09 13:06:40,N,,Y,2026-02-05 08:45:17,N,,1331,703793,N
8619391886268,4140017,2008-08-11 13:47:52,2014-08-21 01:53:37,,4501424789,100301,703794,2008-08-11 13:47:52,,AMANDA ROBERTSON,P,Y,,,100001,100203,,2010-06-25 04:55:46,,N,2017-11-03 18:14:56,cusadmin,946944615337639914,,2025-12-22 08:26:31,,3795,2008-08-11 13:47:52,,,N,100001,N,1002,2002,2008-08-11 13:47:52,migr8,batchsys,2017-11-03 18:14:56,Y,,Y,2025-08-26 19:43:25,,,6780,703794,N
6388385012833,2458106,2014-08-21 01:53:37,2019-06-29 02:59:20,,4501424789,100302,703794,2008-08-11 13:47:52,,AMANDA ROBERTSON,P,N,Y,,100001,100202,100401,2016-07-24 17:55:41,,N,2023-03-31 14:39:58,cusadmin,637961833838233815,,2025-05-31 15:17:44,2023-10-02 12:19:23,3795,2008-08-11 13:47:52,,682,N,100001,N,1002,2002,2008-08-11 13:47:52,cusadmin,cusadmin,2023-03-31 14:39:58,N,,Y,2017-01-27 14:51:42,N,,6780,,N
5703938455704,5315018,2019-06-29 02:59:20,,,4501424789,100302,703794,2008-08-11 13:47:52,,AMANDA ROBERTSON,P,N,,,100001,100202,,2024-04-02 04:53:40,,N,2024-10-15 20:48:42,MECH,300013096109240201,,2025-07-18 05:55:33,,3795,2008-08-11 13:47:52,,896,N,100001,N,1002,2002,2008-08-11 13:47:52,MECH,cusadmin,2024-10-15 20:48:42,N,302,N,,,,6780,,N
1899867279928,2847844,2022-08-10 19:55:15,2022-10-28 04:34:08,,3378846270,100302,703793,2022-08-10 19:55:15,,VIRGINIA KING,P,N,,100602,100001,100202,,2023-04-18 00:59:02,,N,2025-08-14 02:47:49,batchsys,707208707355693773,,2024-04-16 04:47:16,,3794,2022-08-10 19:55:15,,,Y,100000,N,1002,2001,2022-08-10 19:55:15,migr8,MECH,2025-08-14 02:47:49,Y,,Y,2025-11-28 06:01:17,,,1331,,N
6448698889453,7472689,2022-10-28 04:34:08,2025-02-14 04:17:48,,3378846270,100302,703793,2022-08-10 19:55:15,,VIRGINIA KING,P,N,,,100001,100202,,2022-10-31 23:57:32,,N,2025-10-25 20:30:17,MECH,802338994676321399,,2023-12-13 17:24:08,2025-08-27 01:48:14,3794,2022-08-10 19:55:15,,193,N,100000,N,1002,2001,2022-08-10 19:55:15,batchsys,cusadmin,2025-10-25 20:30:17,N,,N,,,2023-11-12 17:34:11,1331,,N
9738984850274,9308020,2025-02-14 04:17:48,,,3378846270,100301,703793,2022-08-10 19:55:15,,VIRGINIA KING,P,N,,,100001,100201,100401,2025-09-21 06:22:28,,N,2026-01-18 15:47:18,cusadmin,931040678277051728,,2025-09-23 13:43:23,,3794,2022-08-10 19:55:15,,,N,100000,N,1002,2001,2022-08-10 19:55:15,cusadmin,MECH,2026-01-18 15:47:18,N,301,Y,2025-12-17 20:39:29,N,,1331,,N
5799650930372,2347490,2016-11-02 06:23:06,2025-09-04 17:06:13,,9073988595,100302,703794,2016-11-02 06:23:06,,NICOLE KELLY,P,Y,,,100001,100201,,2024-07-08 10:18:05,,N,2018-06-12 07:29:17,batchsys,570320085184855020,,2023-07-06 19:05:34,2026-03-11 01:16:45,3795,2016-11-02 06:23:06,,,N,100001,N,1002,2002,2016-11-02 06:23:06,migr8,cusadmin,2018-06-12 07:29:17,Y,,Y,2019-12-17 20:39:47,,,2657,703794,N
8385408170946,7164637,2025-09-04 17:06:13,,,9073988595,100302,703794,2016-11-02 06:23:06,,NICOLE KELLY,P,N,,,100001,100202,,2026-06-29 03:37:56,,N,2025-10-27 09:02:32,batchsys,329119488520239749,,2026-02-01 08:28:25,,3796,2016-11-02 06:23:06,,915,Y,100001,N,1002,2002,2016-11-02 06:23:06,batchsys,svc_mdm,2025-10-27 09:02:32,N,,Y,2025-09-18 16:10:59,,,2657,703794,N
5398112170035,8950647,2011-01-05 10:12:48,2020-11-12 04:43:01,,1712975959,100301,703793,2011-01-05 10:12:48,,PRISCILLA RIVERA,P,Y,,,100001,100201,,2021-05-24 17:28:21,,N,2019-06-17 11:37:45,cusadmin,315800674339453027,,2012-10-19 10:25:25,,3795,2011-01-05 10:12:48,,,N,100000,N,1002,2002,2011-01-05 10:12:48,svc_mdm,cusadmin,2019-06-17 11:37:45,Y,,Y,2020-06-04 12:38:57,,,4831,703793,N
2047355242080,3316303,2020-11-12 04:43:01,,,1712975959,100301,703793,2011-01-05 10:12:48,,PRISCILLA RIVERA,P,N,,,100001,100202,,2022-10-26 17:27:29,,N,2022-06-10 23:52:18,cusadmin,595551365156720317,,2023-09-23 14:21:47,2021-10-27 23:59:54,3796,2011-01-05 10:12:48,,,N,100000,N,1002,2002,2011-01-05 10:12:48,cusadmin,svc_mdm,2022-06-10 23:52:18,N,303,Y,2026-04-16 06:38:08,,,4831,,N
6308147263977,2553791,2006-09-08 12:15:41,2024-07-20 08:58:26,,1127917266,100301,703793,2006-09-08 12:15:41,,CALEB PRESTON,P,Y,,100602,100001,100201,,2022-01-22 23:34:52,,N,2016-06-13 06:48:26,migr8,981070260343652984,,2018-04-30 18:49:25,,3794,2006-09-08 12:15:41,,,N,100000,N,1002,2001,2006-09-08 12:15:41,svc_mdm,batchsys,2016-06-13 06:48:26,Y,,Y,2020-03-02 01:01:25,,,7644,703793,N
6794522716093,5059078,2024-07-20 08:58:26,,,1127917266,100302,703793,2006-09-08 12:15:41,,CALEB PRESTON,P,Y,,,100001,100202,100402,2025-01-15 11:30:56,,N,2025-05-30 05:18:18,batchsys,967545459125754757,,2025-07-21 10:56:23,2025-05-30 02:55:03,3794,2006-09-08 12:15:41,,,N,100000,N,1002,2001,2006-09-08 12:15:41,MECH,cusadmin,2025-05-30 05:18:18,N,,Y,2025-06-19 08:46:47,,,7644,,N
9059042391243,5630996,2022-01-03 14:12:05,2022-08-23 04:11:51,,9634600767,100301,703793,2022-01-03 14:12:05,,PATRICK HUGHES,P,Y,,,100001,100202,,2024-11-21 07:59:29,,N,2023-11-16 00:03:45,MECH,451997525276332240,,2023-03-17 13:46:56,,3794,2022-01-03 14:12:05,,346,N,100000,N,1002,2002,2022-01-03 14:12:05,cusadmin,svc_mdm,2023-11-16 00:03:45,Y,,Y,2023-11-11 15:41:43,Y,,6301,,N
9634367207950,6131317,2022-08-23 04:11:51,2024-11-09 22:15:01,,9634600767,100301,703793,2022-01-03 14:12:05,,PATRICK HUGHES,P,Y,,,100001,100203,100401,2023-12-18 19:24:11,,N,2024-08-18 19:49:12,batchsys,185392857445875042,,2023-12-02 08:45:51,2023-04-29 02:42:08,3796,2022-01-03 14:12:05,,418,Y,100000,N,1010,2002,2022-01-03 14:12:05,cusadmin,cusadmin,2024-08-18 19:49:12,N,302,Y,2025-11-29 23:59:58,,,6301,,N
7015922052949,3816669,2024-11-09 22:15:01,,,9634600767,100302,703793,2022-01-03 14:12:05,,PATRICK HUGHES,P,Y,,,100001,100201,,2025-10-23 04:30:45,,N,2025-01-04 14:43:44,cusadmin,693793464213518949,,2025-07-23 09:10:55,2026-03-04 15:09:09,3795,2022-01-03 14:12:05,,290,N,100000,N,1044,2002,2022-01-03 14:12:05,cusadmin,batchsys,2025-01-04 14:43:44,N,,Y,2025-03-17 09:50:15,Y,,6301,,N
3427058764116,4197938,2021-03-18 22:45:16,2024-03-29 15:30:07,,1950590993,100301,703793,2021-03-18 22:45:16,,VALERIE JIMENEZ,P,Y,,100601,100001,100202,,2025-11-04 03:32:37,,N,2024-11-15 03:21:22,batchsys,280090788193399060,,2026-05-06 21:31:46,2022-03-19 12:57:11,3795,2021-03-18 22:45:16,,416,N,100000,N,1010,2002,2021-03-18 22:45:16,batchsys,cusadmin,2024-11-15 03:21:22,Y,,Y,2025-01-01 20:20:01,Y,,3544,,N
9588228581669,9353437,2024-03-29 15:30:07,,,1950590993,100301,703793,2021-03-18 22:45:16,,VALERIE JIMENEZ,P,Y,,,100001,100202,,2026-02-23 23:41:44,,N,2026-06-07 10:42:42,migr8,212894486259801998,,2024-08-28 14:11:41,2025-02-12 02:42:03,3794,2021-03-18 22:45:16,,,Y,100000,N,1002,2002,2021-03-18 22:45:16,MECH,cusadmin,2026-06-07 10:42:42,N,,Y,2026-02-06 06:47:20,,,3544,,N
2541543435390,7875123,2021-11-04 04:10:37,,,4219773057,100301,703793,2021-11-04 04:10:37,,TIM OWEN,P,N,,,100001,100201,,2023-12-17 11:45:36,,N,2024-07-29 07:23:36,cusadmin,461957228552077570,,2022-08-12 05:33:02,2024-03-23 10:41:37,3794,2021-11-04 04:10:37,,166,N,100000,N,1002,2002,2021-11-04 04:10:37,cusadmin,batchsys,2024-07-29 07:23:36,Y,301,Y,2022-05-22 13:17:21,,,9246,,N
7820324318341,5262441,2017-07-16 02:46:51,2026-01-07 22:35:56,,4765505991,100301,703793,2017-07-16 02:46:51,,MONICA MORRISON,P,Y,,,100001,100202,,2021-07-10 03:04:17,,N,2025-09-13 07:30:23,cusadmin,759116205175185588,,2023-05-21 12:01:35,2022-04-01 13:11:54,3795,2017-07-16 02:46:51,,614,N,100000,N,1002,2001,2017-07-16 02:46:51,migr8,MECH,2025-09-13 07:30:23,N,,Y,2018-11-10 01:49:41,,,9601,703793,N
1077337982571,7878031,2026-01-07 22:35:56,,,4765505991,100301,703793,2017-07-16 02:46:51,,MONICA MORRISON,P,Y,,,100001,100203,100402,2026-04-28 03:48:15,,N,2026-01-29 09:27:30,svc_mdm,971011369227072576,,2026-02-19 09:39:04,2026-02-18 02:02:02,3794,2017-07-16 02:46:51,,437,N,100000,N,1002,2001,2017-07-16 02:46:51,MECH,cusadmin,2026-01-29 09:27:30,N,,Y,2026-05-25 19:25:33,,,9601,,N
7520142713087,6436521,2010-03-07 19:08:30,2021-01-18 20:27:14,,2915124328,100301,703793,2010-03-07 19:08:30,,SAMANTHA MORRIS,P,Y,,,100001,100202,,2015-03-19 13:47:10,,N,2019-04-03 21:55:52,cusadmin,475671934786841957,,2012-12-31 05:28:55,,3794,2010-03-07 19:08:30,,,N,100000,N,1002,2008,2010-03-07 19:08:30,cusadmin,cusadmin,2019-04-03 21:55:52,N,,Y,2021-11-17 04:14:18,N,,8030,703793,N
8243985274581,7920372,2021-01-18 20:27:14,,,2915124328,100302,703793,2010-03-07 19:08:30,,SAMANTHA MORRIS,P,N,,,100001,100201,100402,2022-08-06 12:41:39,,N,2025-12-16 09:39:31,cusadmin,444362284299593257,,2024-07-15 16:06:44,2024-05-19 14:20:06,3795,2010-03-07 19:08:30,,,N,100000,N,1002,2008,2010-03-07 19:08:30,MECH,batchsys,2025-12-16 09:39:31,N,,Y,2024-11-06 17:26:11,Y,,8030,703793,N
6124959032838,7851365,2017-09-21 23:31:49,2024-08-31 16:43:16,,5951143430,100301,703794,2017-09-21 23:31:49,,BOBBY PARKER,P,Y,,,100001,100202,,2018-01-30 18:16:57,,N,2024-04-12 19:47:35,MECH,789400617513967395,,2023-08-04 19:58:54,2022-06-10 02:05:42,3796,2017-09-21 23:31:49,,921,Y,100001,N,1002,2002,2017-09-21 23:31:49,batchsys,cusadmin,2024-04-12 19:47:35,Y,,Y,2018-12-23 03:20:19,,,3642,703794,Y
2315552428806,3434572,2024-08-31 16:43:16,,,5951143430,100303,703794,2017-09-21 23:31:49,,BOBBY PARKER,P,Y,,,100001,100201,,2024-09-21 00:45:51,,N,2024-12-31 11:25:45,batchsys,918676071637722125,,2025-11-12 21:19:45,2025-01-22 15:12:30,3795,2017-09-21 23:31:49,,734,Y,100001,N,1002,2002,2017-09-21 23:31:49,cusadmin,cusadmin,2024-12-31 11:25:45,N,,Y,2026-02-06 00:06:56,,,3642,703794,N
4264030222792,8704808,2021-08-03 04:45:55,2024-05-03 21:25:54,,1534265922,100302,703793,2021-08-03 04:45:55,,GREGORY BERG,P,N,,,100001,100203,100402,2021-10-16 08:01:52,,N,2024-04-08 02:34:40,MECH,726553258885171190,,2022-03-22 09:26:58,2024-11-20 09:44:14,3794,2021-08-03 04:45:55,,628,Y,100000,N,1002,2003,2021-08-03 04:45:55,svc_mdm,batchsys,2024-04-08 02:34:40,Y,,Y,2024-05-26 04:47:55,,,7446,,N
9515503049086,3900143,2024-05-03 21:25:54,2025-05-16 10:33:32,,1534265922,100302,703793,2021-08-03 04:45:55,,GREGORY BERG,P,N,,,100001,100202,,2024-12-31 12:27:12,,N,2024-10-27 04:38:15,batchsys,929505183162849477,,2024-10-08 21:40:42,2025-10-18 12:58:17,3794,2021-08-03 04:45:55,,372,N,100000,N,1002,2003,2021-08-03 04:45:55,MECH,MECH,2024-10-27 04:38:15,N,,Y,2025-03-14 05:11:42,N,,7446,,N
8561174901350,5218330,2025-05-16 10:33:32,,,1534265922,100301,703793,2021-08-03 04:45:55,,GREGORY BERG,P,N,Y,,100001,100202,,2025-12-20 01:44:02,,N,2026-06-02 14:08:39,cusadmin,696097190271690455,Y,2026-05-16 05:21:40,2026-03-16 09:40:55,3794,2021-08-03 04:45:55,,420,N,100000,N,1002,2003,2021-08-03 04:45:55,cusadmin,batchsys,2026-06-02 14:08:39,N,,Y,2026-05-29 22:54:49,,,7446,703793,N
